timestamp,latitude,longitude,crime_type,severity,resolved,incident_id,district,city
2024-10-26 16:28:12.551590,28.653399751018622,77.27503262352532,Assault,Medium,False,INC_000427,District_3,Delhi
2025-06-05 00:28:12.551590,28.63511757283267,77.2845875344198,Vandalism,High,False,INC_000428,District_11,Delhi
2024-01-17 11:28:12.551590,28.623714617630892,77.17267529230746,Assault,Medium,True,INC_000429,District_8,Delhi
2024-10-14 22:28:12.551590,28.65837468828869,77.16664436412978,Burglary,High,True,INC_000430,District_3,Delhi
2025-04-06 16:28:12.551590,28.670209144837724,77.16013458842028,Fraud,Medium,False,INC_000431,District_1,Delhi
2024-08-02 14:28:12.551590,28.640564411017227,77.26537967538898,Burglary,High,False,INC_000432,District_2,Delhi
2025-05-12 18:28:12.551590,28.652363749017116,77.17699803801914,Assault,High,True,INC_000433,District_11,Delhi
2024-07-25 10:28:12.551590,28.712426803081968,77.34631140666517,Burglary,High,True,INC_000434,District_10,Delhi
2025-04-25 05:28:12.551590,28.677092255220533,77.1951428984728,Theft,Low,False,INC_000435,District_1,Delhi
2024-08-03 11:28:12.551590,28.535440427649206,77.24509595796505,Assault,Medium,False,INC_000436,District_5,Delhi
2025-06-01 08:28:12.551590,28.661086674726683,77.18838535939803,Vehicle Crime,Medium,False,INC_000437,District_4,Delhi
2024-01-31 05:28:12.551590,28.65843606866079,77.17481137266786,Vehicle Crime,Low,True,INC_000438,District_4,Delhi
2023-12-05 07:28:12.551590,28.548320775943363,77.24359784094294,Theft,High,True,INC_000439,District_3,Delhi
2025-06-26 13:28:12.551590,28.535935502342703,77.25343519632048,Vandalism,Medium,True,INC_000440,District_3,Delhi
2024-10-21 13:28:12.551590,28.637984713715106,77.28086009736845,Assault,Low,True,INC_000441,District_5,Delhi
2024-08-29 18:28:12.551590,28.6558801415676,77.1740862017365,Theft,High,True,INC_000442,District_6,Delhi
2024-10-27 13:28:12.551590,28.53376441081287,77.25556864121745,Fraud,Low,True,INC_000443,District_9,Delhi
2024-08-07 13:28:12.551590,28.673502248949973,77.17938855817995,Vehicle Crime,Medium,True,INC_000444,District_3,Delhi
2024-02-06 00:28:12.551590,28.545265246964714,77.24692088885018,Assault,High,True,INC_000445,District_9,Delhi
2025-07-21 16:28:12.551590,28.64837374547091,77.28574582800171,Vandalism,Medium,True,INC_000446,District_2,Delhi
2025-05-20 02:28:12.551590,28.662630237834296,77.18868858628139,Vehicle Crime,Low,False,INC_000447,District_1,Delhi
2023-12-19 17:28:12.551590,28.646610143238316,77.26971033174064,Theft,Medium,True,INC_000448,District_10,Delhi
2025-04-18 18:28:12.551590,28.412735918166486,77.22008956256252,Fraud,High,True,INC_000449,District_4,Delhi
2023-11-16 08:28:12.551590,28.530979149526395,77.26314664607307,Burglary,Low,True,INC_000450,District_2,Delhi
2025-07-28 09:28:12.551590,28.72186295213455,77.18343874305266,Vehicle Crime,Low,True,INC_000451,District_11,Delhi
2023-12-10 20:28:12.551590,28.67220901875497,77.16983512591966,Theft,Medium,False,INC_000452,District_7,Delhi
2024-08-18 17:28:12.551590,28.519210107575798,77.24613409510502,Assault,High,False,INC_000453,District_1,Delhi
2025-05-07 15:28:12.551590,28.73181082684737,77.08125164462444,Fraud,Low,True,INC_000454,District_10,Delhi
2024-06-23 12:28:12.551590,28.655727230985555,77.26044467192082,Vandalism,Low,True,INC_000455,District_9,Delhi
2025-02-02 12:28:12.551590,28.64612315881568,77.27493106686728,Vandalism,Low,True,INC_000456,District_7,Delhi
2025-05-19 06:28:12.551590,28.641216533840854,77.26846451607521,Burglary,Low,False,INC_000457,District_6,Delhi
2024-11-06 10:28:12.551590,28.633461943130822,77.24759104431767,Vehicle Crime,High,True,INC_000458,District_9,Delhi
2024-01-18 18:28:12.551590,28.72255326034465,77.30167572401044,Vehicle Crime,High,True,INC_000459,District_4,Delhi
2024-10-08 10:28:12.551590,28.537208945197726,77.23310041029323,Assault,High,True,INC_000460,District_1,Delhi
2025-05-18 13:28:12.551590,28.60045029446545,77.0799942088019,Theft,Low,True,INC_000461,District_9,Delhi
2025-01-13 20:28:12.551590,28.637596667105697,77.269575491547,Burglary,High,True,INC_000462,District_11,Delhi
2024-05-13 22:28:12.551590,28.56927097095928,77.11130647239648,Burglary,Medium,False,INC_000463,District_4,Delhi
2023-11-29 04:28:12.551590,28.548071614784863,77.24745040557734,Vehicle Crime,High,True,INC_000464,District_2,Delhi
2025-01-21 13:28:12.551590,28.648378053385237,77.17278161993289,Assault,Medium,True,INC_000465,District_8,Delhi
2024-03-09 10:28:12.551590,28.4463119355426,77.28522713637801,Vehicle Crime,Medium,True,INC_000466,District_10,Delhi
2025-01-17 18:28:12.551590,28.633334066894836,77.26892874275538,Theft,Low,False,INC_000467,District_11,Delhi
2023-08-28 04:28:12.551590,28.952690648377278,77.16789069435073,Burglary,High,True,INC_000468,District_3,Delhi
2025-08-22 04:28:12.551590,28.526891039877086,77.25612302946075,Vehicle Crime,High,False,INC_000469,District_9,Delhi
2024-01-14 02:28:12.551590,28.736456513242658,77.23555436764708,Vandalism,Low,True,INC_000470,District_10,Delhi
2024-04-22 02:28:12.551590,28.664808752329712,77.19912372537233,Vandalism,High,True,INC_000471,District_8,Delhi
2023-11-28 11:28:12.551590,28.485950414689096,77.19045442524285,Assault,Low,False,INC_000472,District_5,Delhi
2024-05-07 09:28:12.551590,28.538260883800824,77.24459072361171,Vandalism,Low,True,INC_000473,District_3,Delhi
2024-06-14 11:28:12.551590,28.707712861031386,77.27305121663407,Theft,High,True,INC_000474,District_7,Delhi
2025-01-24 16:28:12.551590,28.532066288367414,77.24994749017281,Burglary,Low,True,INC_000475,District_2,Delhi
2024-03-26 14:28:12.551590,28.66532711077402,77.17678269926316,Assault,Low,True,INC_000476,District_3,Delhi
2025-05-20 11:28:12.551590,28.531446889743645,77.42847078650117,Burglary,High,False,INC_000477,District_7,Delhi
2024-08-01 23:28:12.551590,28.657658338825378,77.16904930048177,Vehicle Crime,High,True,INC_000478,District_3,Delhi
2024-01-18 01:28:12.551590,28.536349211104522,77.23685010975322,Fraud,Low,False,INC_000479,District_8,Delhi
2025-08-05 01:28:12.551590,28.62152137357578,77.43767128840081,Fraud,Low,True,INC_000480,District_2,Delhi
2024-05-04 13:28:12.551590,28.533012473805748,77.24875950890822,Fraud,Medium,False,INC_000481,District_6,Delhi
2025-05-13 03:28:12.551590,28.58410496369464,77.30617844966004,Fraud,Low,True,INC_000482,District_4,Delhi
2023-12-25 23:28:12.551590,28.6303542262362,77.27591539121262,Vehicle Crime,High,True,INC_000483,District_10,Delhi
2025-07-24 21:28:12.551590,28.498732373579053,77.35386260589033,Assault,Medium,True,INC_000484,District_7,Delhi
2023-10-30 06:28:12.551590,28.56160814356823,77.15325445364876,Burglary,High,True,INC_000485,District_7,Delhi
2025-01-18 21:28:12.551590,28.641437825557375,77.27890217382551,Vehicle Crime,Low,True,INC_000486,District_3,Delhi
2024-02-09 08:28:12.551590,28.651488804294253,77.18375449985142,Vehicle Crime,Low,True,INC_000487,District_5,Delhi
2025-03-18 18:28:12.551590,28.52779341690935,77.25124151017616,Burglary,Medium,True,INC_000488,District_6,Delhi
2025-07-29 10:28:12.551590,28.66074299979545,77.20061214895571,Theft,Medium,True,INC_000489,District_5,Delhi
2025-03-25 02:28:12.551590,28.657473077808138,77.18688171849413,Fraud,Medium,True,INC_000490,District_1,Delhi
2024-05-16 05:28:12.551590,28.666995872863218,77.16631837982598,Burglary,High,True,INC_000491,District_6,Delhi
2025-07-22 15:28:12.551590,28.462524776286607,77.18952816864103,Vehicle Crime,Medium,True,INC_000492,District_4,Delhi
2024-11-27 03:28:12.551590,28.553497141914747,77.25972851557736,Vandalism,High,True,INC_000493,District_3,Delhi
2025-06-24 07:28:12.551590,28.52066623220732,77.43087134757717,Vandalism,Medium,True,INC_000494,District_10,Delhi
2024-10-03 22:28:12.551590,28.67011447142613,77.18195287915157,Vehicle Crime,High,True,INC_000495,District_10,Delhi
2024-04-13 18:28:12.551590,28.62042884234278,77.116717924837,Theft,Low,False,INC_000496,District_5,Delhi
2024-10-02 03:28:12.551590,28.523225337030436,77.25707709290815,Burglary,High,True,INC_000497,District_1,Delhi
2025-03-12 17:28:12.551590,28.62043844140257,77.29871166968705,Fraud,High,True,INC_000498,District_3,Delhi
2025-02-22 14:28:12.551590,28.63027813828187,77.27949919211031,Fraud,Low,True,INC_000499,District_2,Delhi
2024-05-28 10:28:12.551590,28.53122077102989,76.94653087212316,Burglary,Medium,True,INC_000500,District_2,Delhi
2025-04-12 18:28:12.551590,28.829931130537375,77.18748128081971,Burglary,High,False,INC_000501,District_7,Delhi
2023-09-22 03:28:12.551590,28.463034612392747,77.18156558083896,Burglary,Low,True,INC_000502,District_2,Delhi
2025-04-15 16:28:12.551590,28.81946528850171,77.33167964357936,Assault,High,True,INC_000503,District_7,Delhi
2025-07-13 01:28:12.551590,28.764070950296183,77.1601595544771,Vehicle Crime,Medium,True,INC_000504,District_2,Delhi
2023-09-06 03:28:12.551590,28.53785977579838,77.2433317465891,Theft,Medium,True,INC_000505,District_7,Delhi
2024-01-19 07:28:12.551590,28.638540323390817,77.2542178000845,Burglary,Medium,True,INC_000506,District_6,Delhi
2023-11-29 05:28:12.551590,28.660214294730746,77.1647799636496,Vandalism,Low,True,INC_000507,District_8,Delhi
2024-07-25 06:28:12.551590,28.628581903861683,77.26486783246969,Vandalism,High,True,INC_000508,District_11,Delhi
2024-03-28 19:28:12.551590,28.708395918788145,77.38654122739952,Vandalism,Low,False,INC_000509,District_7,Delhi
2025-08-07 17:28:12.551590,28.398732466040695,77.01662008489848,Fraud,Medium,True,INC_000510,District_5,Delhi
2023-11-30 08:28:12.551590,28.63892608464497,77.24638456839006,Assault,Low,False,INC_000511,District_4,Delhi
2023-12-14 02:28:12.551590,28.84622646006327,77.3089206424598,Assault,Medium,True,INC_000512,District_1,Delhi
2025-02-17 12:28:12.551590,28.661491664024364,77.17670730935951,Vandalism,High,False,INC_000513,District_6,Delhi
2025-01-24 12:28:12.551590,28.463344077057304,77.0846039474049,Theft,High,False,INC_000514,District_11,Delhi
2025-01-26 20:28:12.551590,28.63587734203417,77.24303696774781,Theft,High,False,INC_000515,District_1,Delhi
2025-04-29 19:28:12.551590,28.630842825623617,77.26930899129192,Fraud,Medium,True,INC_000516,District_1,Delhi
2024-11-09 09:28:12.551590,28.639296220177037,77.26573470133074,Vehicle Crime,Low,False,INC_000517,District_11,Delhi
2025-01-30 10:28:12.551590,28.636960596774024,77.16729640447677,Vandalism,Medium,False,INC_000518,District_7,Delhi
2025-06-22 04:28:12.551590,28.52908060586305,77.2347667729837,Vehicle Crime,High,True,INC_000519,District_1,Delhi
2024-05-08 17:28:12.551590,28.599034334331773,77.3907084361278,Assault,High,True,INC_000520,District_8,Delhi
2025-06-01 06:28:12.551590,28.72974869365973,77.1840800674139,Theft,High,False,INC_000521,District_11,Delhi
2025-06-16 20:28:12.551590,28.689457544257923,77.14660639198401,Assault,High,False,INC_000522,District_6,Delhi
2024-09-15 08:28:12.551590,28.65291224634355,77.18355503974828,Vehicle Crime,Medium,True,INC_000523,District_8,Delhi
2025-01-30 16:28:12.551590,28.540345725189827,77.34150689588,Assault,High,True,INC_000524,District_8,Delhi
2024-01-25 07:28:12.551590,28.727022925793165,77.33415987868835,Vandalism,High,False,INC_000525,District_3,Delhi
2024-09-14 02:28:12.551590,28.66514865223373,77.19073970292251,Vandalism,High,True,INC_000526,District_2,Delhi
2024-02-05 23:28:12.551590,28.67530273997717,77.17979419175683,Fraud,High,True,INC_000527,District_4,Delhi
2024-07-14 01:28:12.551590,28.52608695648707,77.23961922335924,Vehicle Crime,Low,False,INC_000528,District_4,Delhi
2024-11-02 10:28:12.551590,28.65813932034648,77.18912740851401,Assault,Low,True,INC_000529,District_1,Delhi
2024-12-11 19:28:12.551590,28.67333518605158,77.16831125431496,Burglary,High,True,INC_000530,District_10,Delhi
2024-01-26 19:28:12.551590,28.62071865512037,77.2797439833818,Assault,Low,False,INC_000531,District_4,Delhi
2023-12-08 18:28:12.551590,28.639454549902165,77.07544154689278,Vandalism,High,False,INC_000532,District_10,Delhi
2024-07-11 07:28:12.551590,28.540082053490742,77.24508469366873,Vehicle Crime,Medium,False,INC_000533,District_9,Delhi
2024-11-19 17:28:12.551590,28.64573562552158,77.11845329360318,Vandalism,Low,True,INC_000534,District_1,Delhi
2024-02-04 06:28:12.551590,28.541452992647653,77.2425370849542,Fraud,Low,True,INC_000535,District_8,Delhi
2024-12-19 13:28:12.551590,28.521524914835485,77.25112353604001,Vehicle Crime,Medium,False,INC_000536,District_10,Delhi
2024-04-30 04:28:12.551590,28.415625666690918,77.18205822799362,Burglary,Medium,True,INC_000537,District_10,Delhi
2025-01-26 13:28:12.551590,28.62864741525605,77.27158139496258,Vehicle Crime,Medium,False,INC_000538,District_8,Delhi
2023-08-31 21:28:12.551590,28.52908269901602,77.27456994069908,Fraud,High,False,INC_000539,District_8,Delhi
2024-03-24 21:28:12.551590,28.70364896525342,77.2949468036877,Fraud,Medium,True,INC_000540,District_6,Delhi
2023-09-25 18:28:12.551590,28.633895924097978,77.0720383055749,Fraud,Medium,True,INC_000541,District_11,Delhi
2024-11-11 12:28:12.551590,28.527863676242298,77.2645515456922,Vandalism,Medium,True,INC_000542,District_6,Delhi
2024-04-08 08:28:12.551590,28.672541917706223,77.18069830046265,Theft,High,False,INC_000543,District_3,Delhi
2023-09-21 04:28:12.551590,28.6266227545506,77.25917642526281,Fraud,High,False,INC_000544,District_4,Delhi
2024-11-20 15:28:12.551590,28.652237103252624,77.17404134633425,Theft,High,False,INC_000545,District_3,Delhi
2024-04-27 07:28:12.551590,28.640653156225156,77.28856977991236,Vehicle Crime,Low,True,INC_000546,District_8,Delhi
2023-11-01 13:28:12.551590,28.631839970982647,77.28546585146863,Vandalism,Low,False,INC_000547,District_11,Delhi
2025-03-05 04:28:12.551590,28.625489372665506,77.09845918393441,Theft,Medium,True,INC_000548,District_11,Delhi
2025-08-03 11:28:12.551590,28.62650486869457,77.2700571909396,Theft,Low,True,INC_000549,District_9,Delhi
2024-10-20 01:28:12.551590,28.668870896187695,77.17550412676174,Fraud,High,True,INC_000550,District_11,Delhi
2024-12-31 20:28:12.551590,28.54224450020437,77.24800804373012,Burglary,High,True,INC_000551,District_8,Delhi
2025-04-16 20:28:12.551590,28.535412255667623,77.24082636647618,Fraud,Medium,True,INC_000552,District_3,Delhi
2025-03-08 11:28:12.551590,28.664267453857093,77.1611579067023,Theft,Medium,True,INC_000553,District_6,Delhi
2023-12-27 02:28:12.551590,28.389949164789154,77.167286885551,Fraud,Medium,True,INC_000554,District_5,Delhi
2025-06-30 01:28:12.551590,28.66258803346098,77.19273902510105,Theft,High,True,INC_000555,District_2,Delhi
2023-10-28 15:28:12.551590,28.53521798162774,77.25684358527118,Vandalism,Low,False,INC_000556,District_3,Delhi
2023-12-07 11:28:12.551590,28.627896902219565,77.27500949788505,Vehicle Crime,Medium,True,INC_000557,District_11,Delhi
2025-05-23 07:28:12.551590,28.541389260911906,77.25154944112808,Theft,Medium,False,INC_000558,District_6,Delhi
2025-04-22 08:28:12.551590,28.65415488046349,77.18278210939361,Vehicle Crime,Medium,False,INC_000559,District_9,Delhi
2023-12-15 06:28:12.551590,28.665162203729228,77.19031803598969,Burglary,Medium,False,INC_000560,District_4,Delhi
2024-09-24 17:28:12.551590,28.701545852304815,77.43848618482367,Assault,Medium,True,INC_000561,District_7,Delhi
2024-04-09 06:28:12.551590,28.52391538022529,77.24687300712137,Fraud,High,True,INC_000562,District_5,Delhi
2023-11-22 19:28:12.551590,28.535180616317426,77.23800719766952,Vehicle Crime,Low,False,INC_000563,District_10,Delhi
2023-09-15 11:28:12.551590,28.621848892420786,77.26745438038587,Vandalism,Medium,True,INC_000564,District_9,Delhi
2024-02-28 20:28:12.551590,28.524221692993677,77.2484172372188,Vandalism,Low,True,INC_000565,District_4,Delhi
2024-07-08 15:28:12.551590,28.777165486370475,77.30526743569796,Theft,Medium,True,INC_000566,District_4,Delhi
2024-04-02 12:28:12.551590,28.653896252188304,77.17966626269363,Fraud,High,False,INC_000567,District_10,Delhi
2025-07-17 16:28:12.551590,28.730551556296707,77.11892170318717,Theft,Medium,True,INC_000568,District_11,Delhi
2025-06-07 20:28:12.551590,28.551292010643625,77.24091592125758,Fraud,High,True,INC_000569,District_11,Delhi
2025-03-18 02:28:12.551590,28.636749142136285,77.26548529046781,Vehicle Crime,Low,False,INC_000570,District_8,Delhi
2024-06-02 07:28:12.551590,28.619323458721045,77.27412449219723,Fraud,Low,True,INC_000571,District_3,Delhi
2024-03-23 23:28:12.551590,28.53869402153112,77.25707675695827,Vehicle Crime,High,True,INC_000572,District_8,Delhi
2025-08-03 11:28:12.551590,28.660976960886785,77.17325944505761,Assault,Low,True,INC_000573,District_1,Delhi
2023-12-25 12:28:12.551590,28.51861300347289,77.1145387215814,Fraud,High,True,INC_000574,District_5,Delhi
2023-11-02 18:28:12.551590,28.6200940382328,77.05700839342929,Vandalism,High,False,INC_000575,District_6,Delhi
2024-05-24 07:28:12.551590,28.672782911473714,77.18039790889867,Theft,High,True,INC_000576,District_10,Delhi
2025-01-31 20:28:12.551590,28.53241742906943,77.25770318083345,Vandalism,Medium,True,INC_000577,District_11,Delhi
2024-08-11 16:28:12.551590,28.51912499581646,77.261631103075,Theft,Medium,False,INC_000578,District_10,Delhi
2024-12-10 05:28:12.551590,28.613464054993905,77.2810533638325,Assault,Medium,False,INC_000579,District_1,Delhi
2023-09-04 22:28:12.551590,28.777464006841043,76.97322459602104,Assault,Medium,True,INC_000580,District_7,Delhi
2024-10-24 05:28:12.551590,28.535054023321873,77.26025539678687,Fraud,Medium,True,INC_000581,District_5,Delhi
2025-01-07 07:28:12.551590,28.53626682484328,77.26693952812113,Theft,Low,True,INC_000582,District_9,Delhi
2024-06-22 18:28:12.551590,28.64624892838202,77.19386887452738,Theft,High,False,INC_000583,District_8,Delhi
2024-05-22 11:28:12.551590,28.652331714392773,77.16483010009607,Vandalism,High,True,INC_000584,District_6,Delhi
2023-11-08 20:28:12.551590,28.63680421153879,77.26969471932108,Burglary,High,True,INC_000585,District_9,Delhi
2024-01-20 03:28:12.551590,28.560544073020456,77.29951578977003,Assault,Low,True,INC_000586,District_9,Delhi
2025-03-31 20:28:12.551590,28.536751191242793,77.23426769923725,Fraud,Low,True,INC_000587,District_10,Delhi
2024-03-16 00:28:12.551590,28.617835690464034,77.26094025202171,Vandalism,High,True,INC_000588,District_2,Delhi
2025-07-31 12:28:12.551590,28.532020156943265,77.24929895320668,Vehicle Crime,Medium,True,INC_000589,District_1,Delhi
2024-11-09 18:28:12.551590,28.724477268851828,77.19508908822299,Burglary,Medium,True,INC_000590,District_8,Delhi
2023-08-30 09:28:12.551590,28.534687913071075,77.2476432139421,Theft,High,False,INC_000591,District_9,Delhi
2025-07-06 07:28:12.551590,28.62862948040454,77.27325685632373,Fraud,High,True,INC_000592,District_3,Delhi
2025-01-22 12:28:12.551590,28.64043110354247,77.11219619486464,Vandalism,Low,True,INC_000593,District_5,Delhi
2024-05-26 17:28:12.551590,28.52141107819474,77.50188433639377,Burglary,High,True,INC_000594,District_10,Delhi
2024-05-06 18:28:12.551590,28.618679970608877,77.25789700841621,Fraud,Low,True,INC_000595,District_7,Delhi
2025-01-08 15:28:12.551590,28.62675429511284,77.27043560713939,Burglary,Low,True,INC_000596,District_3,Delhi
2024-02-19 21:28:12.551590,28.769568746044065,77.00753701267425,Assault,Low,True,INC_000597,District_2,Delhi
2024-04-27 05:28:12.551590,28.580221964467068,77.42342342713096,Burglary,High,False,INC_000598,District_5,Delhi
2024-01-12 12:28:12.551590,28.630012217047735,77.25289599667437,Assault,Low,True,INC_000599,District_5,Delhi
2024-03-29 07:28:12.551590,28.645374144607413,77.26470798111825,Vehicle Crime,High,False,INC_000600,District_3,Delhi
2024-12-30 02:28:12.551590,28.693178422072954,77.28625045386418,Vehicle Crime,Low,True,INC_000601,District_4,Delhi
2024-02-15 10:28:12.551590,28.63720059300861,77.26661145558982,Burglary,Medium,False,INC_000602,District_3,Delhi
2024-07-14 01:28:12.551590,28.658185909977252,77.17438554667874,Assault,Low,True,INC_000603,District_10,Delhi
2023-10-13 10:28:12.551590,28.644011515358983,76.87251462643098,Fraud,Low,True,INC_000604,District_2,Delhi
2025-03-22 07:28:12.551590,28.679034857589286,77.18425139539498,Vehicle Crime,High,True,INC_000605,District_8,Delhi
2024-12-01 08:28:12.551590,28.63048560969215,77.27249718483709,Vehicle Crime,Medium,False,INC_000606,District_1,Delhi
2025-08-17 13:28:12.551590,28.65243486190802,77.24812902149294,Theft,High,True,INC_000607,District_7,Delhi
2024-05-22 08:28:12.551590,28.537561139937036,77.24944624937821,Fraud,Medium,False,INC_000608,District_1,Delhi
2024-08-16 23:28:12.551590,28.63818977360041,77.26579424036318,Burglary,Medium,False,INC_000609,District_6,Delhi
2024-06-13 10:28:12.551590,28.549972746083764,77.23675187009745,Burglary,Low,True,INC_000610,District_11,Delhi
2023-10-18 16:28:12.551590,28.478800610830206,77.39421702639892,Vandalism,Medium,True,INC_000611,District_10,Delhi
2024-09-23 00:28:12.551590,28.530271969822202,77.23334230162502,Fraud,High,True,INC_000612,District_3,Delhi
2025-01-16 06:28:12.551590,28.666845195942887,77.16955530966551,Vandalism,Medium,True,INC_000613,District_8,Delhi
2024-02-17 12:28:12.551590,28.53820562886237,77.24810419011398,Vehicle Crime,Medium,False,INC_000614,District_4,Delhi
2024-12-08 23:28:12.551590,28.616913472869946,77.27469477732588,Theft,Low,True,INC_000615,District_10,Delhi
2024-04-06 09:28:12.551590,28.55986169466563,77.19876281681378,Assault,High,True,INC_000616,District_3,Delhi
2023-09-11 11:28:12.551590,28.616995648600806,77.37692531174913,Vandalism,Low,True,INC_000617,District_8,Delhi
2023-12-01 05:28:12.551590,28.618394101180005,77.06318136757471,Vehicle Crime,High,True,INC_000618,District_8,Delhi
2025-01-29 01:28:12.551590,28.76004375092051,77.30200925080521,Burglary,Medium,False,INC_000619,District_8,Delhi
2023-11-18 15:28:12.551590,28.530197463272298,77.25125942723653,Vehicle Crime,High,True,INC_000620,District_9,Delhi
2023-09-24 13:28:12.551590,28.657186445014748,77.16611282097219,Assault,Medium,True,INC_000621,District_7,Delhi
2024-11-14 17:28:12.551590,28.63207639985596,77.28756214446523,Vandalism,High,True,INC_000622,District_9,Delhi
2024-11-01 14:28:12.551590,28.407959526640628,77.2326132381082,Vehicle Crime,High,False,INC_000623,District_4,Delhi
2024-04-21 13:28:12.551590,28.63553316019257,77.26329097304983,Burglary,Medium,False,INC_000624,District_5,Delhi
2023-10-30 13:28:12.551590,28.66348818362838,77.19119949617401,Burglary,Medium,True,INC_000625,District_2,Delhi
2024-05-19 20:28:12.551590,28.426367820459365,77.22758351101274,Theft,Low,True,INC_000626,District_1,Delhi
2025-01-28 11:28:12.551590,28.65901586498649,77.26985387508022,Vandalism,Low,True,INC_000627,District_6,Delhi
2025-07-02 13:28:12.551590,28.695917411539035,76.86974267555837,Assault,High,True,INC_000628,District_11,Delhi
2023-10-29 23:28:12.551590,28.5569511287871,77.15695439826891,Assault,High,False,INC_000629,District_1,Delhi
2023-11-26 10:28:12.551590,28.581950454632615,76.93776520659027,Assault,Medium,False,INC_000630,District_3,Delhi
2023-09-16 19:28:12.551590,28.53604630243644,77.27381789180075,Burglary,Medium,True,INC_000631,District_6,Delhi
2024-04-21 16:28:12.551590,28.734505264787856,77.23909192076178,Vandalism,Medium,True,INC_000632,District_2,Delhi
2024-04-15 11:28:12.551590,28.616777122333794,77.265230723958,Theft,High,True,INC_000633,District_2,Delhi
2025-03-16 05:28:12.551590,28.639954656333025,77.2621849115857,Burglary,High,False,INC_000634,District_6,Delhi
2024-07-09 23:28:12.551590,28.53762829060922,77.2419960219851,Vehicle Crime,Low,True,INC_000635,District_4,Delhi
2024-09-18 03:28:12.551590,28.535435374844727,77.24096731117587,Vandalism,High,True,INC_000636,District_9,Delhi
2024-04-24 09:28:12.551590,28.666897890964368,77.17215313658468,Vehicle Crime,High,True,INC_000637,District_2,Delhi
2025-07-31 10:28:12.551590,28.633523139417257,77.27931906213216,Burglary,Medium,True,INC_000638,District_8,Delhi
2023-11-22 19:28:12.551590,28.68494075273195,77.3706082615022,Burglary,Medium,True,INC_000639,District_1,Delhi
2024-03-15 15:28:12.551590,28.661815170002857,77.14647789035145,Vandalism,Medium,False,INC_000640,District_10,Delhi
2024-11-13 00:28:12.551590,28.684127521418468,76.95898797240474,Fraud,Medium,True,INC_000641,District_8,Delhi
2024-01-17 09:28:12.551590,28.638645171252293,77.26634420220843,Vandalism,High,True,INC_000642,District_8,Delhi
2024-02-28 04:28:12.551590,28.67549993906362,77.11860458836645,Assault,Low,True,INC_000643,District_1,Delhi
2024-08-20 14:28:12.551590,28.755643238020674,77.16623798927758,Theft,Medium,True,INC_000644,District_4,Delhi
2024-11-09 12:28:12.551590,28.62296424155517,77.31109315306252,Vehicle Crime,High,False,INC_000645,District_6,Delhi
2024-12-06 09:28:12.551590,28.448158073115305,77.07549649049271,Vandalism,Medium,True,INC_000646,District_7,Delhi
2023-12-22 15:28:12.551590,28.760833237187498,76.99491355304366,Assault,Medium,False,INC_000647,District_3,Delhi
2025-02-25 05:28:12.551590,28.621234797766,77.26650868195341,Vehicle Crime,Medium,True,INC_000648,District_5,Delhi
2024-12-07 19:28:12.551590,28.61247551397064,77.27084196098734,Fraud,Medium,True,INC_000649,District_8,Delhi
2023-12-27 12:28:12.551590,28.643107211641617,77.25838331394333,Vandalism,Low,True,INC_000650,District_2,Delhi
2023-09-09 18:28:12.551590,28.5432250716073,77.26190945436731,Fraud,High,True,INC_000651,District_6,Delhi
2023-10-01 11:28:12.551590,28.64238754035198,77.19877717087199,Fraud,Low,True,INC_000652,District_8,Delhi
2023-09-22 20:28:12.551590,28.533201118201774,77.25653956895924,Fraud,Medium,False,INC_000653,District_4,Delhi
2024-05-25 08:28:12.551590,28.65687686815936,77.1846672214207,Fraud,High,False,INC_000654,District_3,Delhi
2024-08-29 00:28:12.551590,28.586955305295085,77.45242194473411,Theft,Medium,True,INC_000655,District_9,Delhi
2024-10-12 23:28:12.551590,28.55843212811181,77.32421857024758,Fraud,High,True,INC_000656,District_6,Delhi
2025-06-14 17:28:12.551590,28.536021656864055,77.23866575467727,Burglary,Low,True,INC_000657,District_2,Delhi
2024-04-23 05:28:12.551590,28.658644183097298,77.19131887962823,Fraud,High,True,INC_000658,District_3,Delhi
2024-10-29 14:28:12.551590,28.74954689260434,77.2034396236377,Vehicle Crime,High,True,INC_000659,District_1,Delhi
2025-02-09 17:28:12.551590,28.63027969280293,77.27277805249501,Vandalism,Medium,False,INC_000660,District_9,Delhi
2024-10-17 09:28:12.551590,28.575352060415852,77.32379536152492,Burglary,Low,True,INC_000661,District_9,Delhi
2025-03-21 09:28:12.551590,28.454476793152338,77.17586483819845,Assault,High,False,INC_000662,District_10,Delhi
2023-12-26 17:28:12.551590,28.519608041894166,77.3611249417862,Fraud,Low,False,INC_000663,District_5,Delhi
2025-06-01 20:28:12.551590,28.65450966274468,77.27875254824121,Vehicle Crime,Medium,True,INC_000664,District_5,Delhi
2024-12-26 18:28:12.551590,28.65207002047993,77.17383452011397,Assault,Low,False,INC_000665,District_6,Delhi
2025-07-17 11:28:12.551590,28.677729964336333,77.1240133253447,Assault,Low,True,INC_000666,District_5,Delhi
2024-10-14 04:28:12.551590,28.506928532163734,77.21566088514926,Theft,High,True,INC_000667,District_10,Delhi
2025-01-04 01:28:12.551590,28.61986188056889,77.27942266463788,Assault,Medium,False,INC_000668,District_7,Delhi
