timestamp,latitude,longitude,traffic_volume,avg_speed_kmh,congestion_level,road_id,city
2025-08-06 05:28:12.516681,28.521206952842192,77.26483269125218,61.0,44.7,Low,RD_010,Delhi
2025-08-06 06:28:12.516681,28.60794746439382,77.21660053914124,34.0,39.8,Low,RD_011,Delhi
2025-08-06 07:28:12.516681,28.289773265993094,77.26287559924464,176.0,5.2,High,RD_012,Delhi
2025-08-06 08:28:12.516681,28.511461235866573,77.11693264069207,119.0,18.3,Medium,RD_013,Delhi
2025-08-06 09:28:12.516681,28.588643184860686,77.2259360824036,110.0,31.0,Medium,RD_014,Delhi
2025-08-06 10:28:12.516681,28.489121681803518,77.06762855030951,68.0,32.6,Low,RD_015,Delhi
2025-08-06 11:28:12.516681,28.777141130393165,77.19787739386513,62.0,43.4,Low,RD_016,Delhi
2025-08-06 12:28:12.516681,28.47088586220394,77.11860923585353,49.0,41.3,Low,RD_017,Delhi
2025-08-06 13:28:12.516681,28.5698955513303,77.13544700574103,44.0,49.8,Low,RD_018,Delhi
2025-08-06 14:28:12.516681,28.62697405772861,77.33260931752105,52.0,52.4,Low,RD_019,Delhi
2025-08-06 15:28:12.516681,28.758027328906614,77.31813101205942,58.0,51.6,Low,RD_020,Delhi
2025-08-06 16:28:12.516681,28.470313784882055,77.26991381209072,58.0,49.6,Low,RD_021,Delhi
2025-08-06 17:28:12.516681,28.730216375215498,77.09976872353275,129.0,18.3,High,RD_022,Delhi
2025-08-06 18:28:12.516681,28.61492330610196,77.17735915503053,133.0,19.1,High,RD_023,Delhi
2025-08-06 19:28:12.516681,28.515749134895206,77.33030976999792,97.0,25.9,Medium,RD_024,Delhi
2025-08-06 20:28:12.516681,28.66011034742633,77.22317169136399,34.0,47.8,Low,RD_025,Delhi
2025-08-06 21:28:12.516681,28.633805969557347,77.44093295399817,34.0,56.8,Low,RD_026,Delhi
2025-08-06 22:28:12.516681,28.553878312284123,77.24833178393943,54.0,41.8,Low,RD_027,Delhi
2025-08-06 23:28:12.516681,28.620880208499003,77.228204911649,52.0,50.4,Low,RD_028,Delhi
2025-08-07 00:28:12.516681,28.575368640313826,77.17808835357975,27.0,43.9,Low,RD_029,Delhi
2025-08-07 01:28:12.516681,28.625251734525126,77.22235409047823,52.0,36.4,Low,RD_030,Delhi
2025-08-07 02:28:12.516681,28.680113067452105,77.19375301636195,26.0,51.2,Low,RD_031,Delhi
2025-08-07 03:28:12.516681,28.772501681614536,77.27981086766886,36.0,49.2,Low,RD_032,Delhi
2025-08-07 04:28:12.516681,28.490118450117315,77.30467023167947,70.0,43.0,Low,RD_033,Delhi
2025-08-07 05:28:12.516681,28.827203337465626,77.13040105394921,34.0,47.8,Low,RD_034,Delhi
2025-08-07 06:28:12.516681,28.41869122004775,77.07587670464423,49.0,46.3,Low,RD_035,Delhi
2025-08-07 07:28:12.516681,28.59872149049644,77.02537946268967,117.0,16.9,Medium,RD_036,Delhi
2025-08-07 08:28:12.516681,28.672731720648457,77.25979913269126,127.0,12.9,High,RD_037,Delhi
2025-08-07 09:28:12.516681,28.641999186773504,77.09866333938261,103.0,24.1,Medium,RD_038,Delhi
2025-08-07 10:28:12.516681,28.55163004801794,76.99371094070476,44.0,45.8,Low,RD_039,Delhi
2025-08-07 11:28:12.516681,28.593087774964275,77.2478578604531,38.0,38.6,Low,RD_040,Delhi
2025-08-07 12:28:12.516681,28.564599906534117,77.45829995174329,61.0,46.7,Low,RD_041,Delhi
2025-08-07 13:28:12.516681,28.55496352430558,77.20839290884601,35.0,47.5,Low,RD_042,Delhi
2025-08-07 14:28:12.516681,28.698860209702104,77.29284907744517,65.0,31.5,Low,RD_043,Delhi
2025-08-07 15:28:12.516681,28.649601548596507,77.21718293585477,58.0,35.6,Low,RD_044,Delhi
2025-08-07 16:28:12.516681,28.544609040473937,77.19911103468088,30.0,59.0,Low,RD_045,Delhi
2025-08-07 17:28:12.516681,28.703859987543325,77.30090764829878,129.0,20.3,High,RD_046,Delhi
2025-08-07 18:28:12.516681,28.644629952087662,77.17997254558114,115.0,33.5,Medium,RD_047,Delhi
2025-08-07 19:28:12.516681,28.695186211883897,77.2357392314072,147.0,8.9,High,RD_048,Delhi
2025-08-07 20:28:12.516681,28.676862884192364,77.2411697806196,63.0,43.1,Low,RD_049,Delhi
2025-08-07 21:28:12.516681,28.531000498907794,77.1421909546357,57.0,32.9,Low,RD_000,Delhi
2025-08-07 22:28:12.516681,28.557881895980305,77.30820423495365,70.0,32.0,Low,RD_001,Delhi
2025-08-07 23:28:12.516681,28.688629360512326,77.19150402433046,64.0,38.8,Low,RD_002,Delhi
2025-08-08 00:28:12.516681,28.674937026543347,77.13342548405072,31.0,40.7,Low,RD_003,Delhi
2025-08-08 01:28:12.516681,28.611809840603588,77.26265098435704,54.0,41.8,Low,RD_004,Delhi
2025-08-08 02:28:12.516681,28.62563273833088,77.1191532018209,67.0,38.9,Low,RD_005,Delhi
2025-08-08 03:28:12.516681,28.741666489578844,77.21181811573692,62.0,36.4,Low,RD_006,Delhi
2025-08-08 04:28:12.516681,28.554742861116416,77.20808810033559,35.0,56.5,Low,RD_007,Delhi
2025-08-08 05:28:12.516681,28.668609738117006,77.31758955658316,85.0,26.5,Medium,RD_008,Delhi
2025-08-08 06:28:12.516681,28.59368073475661,77.256469823288,50.0,49.0,Low,RD_009,Delhi
2025-08-08 07:28:12.516681,28.59213187967728,77.20649730412549,97.0,28.9,Medium,RD_010,Delhi
2025-08-08 08:28:12.516681,28.72377768519872,77.29077662992003,131.0,28.7,High,RD_011,Delhi
2025-08-08 09:28:12.516681,28.696441634898804,77.34802075490174,123.0,23.1,High,RD_012,Delhi
2025-08-08 10:28:12.516681,28.695250963600063,77.26478103063519,70.0,38.0,Low,RD_013,Delhi
2025-08-08 11:28:12.516681,28.744447880715434,77.21003526198434,79.0,45.3,Low,RD_014,Delhi
2025-08-08 12:28:12.516681,28.61600038416328,77.07781637676499,74.0,34.8,Low,RD_015,Delhi
2025-08-08 13:28:12.516681,28.682095297129496,77.10248863369246,68.0,45.6,Low,RD_016,Delhi
2025-08-08 14:28:12.516681,28.582873324340657,77.17847752956453,52.0,48.4,Low,RD_017,Delhi
2025-08-08 15:28:12.516681,28.646316635248844,77.14804877978408,61.0,50.7,Low,RD_018,Delhi
2025-08-08 16:28:12.516681,28.60088569456323,77.19030286970145,76.0,27.2,Low,RD_019,Delhi
2025-08-08 17:28:12.516681,28.62359959649927,77.21466499248972,129.0,21.3,High,RD_020,Delhi
2025-08-08 18:28:12.516681,28.673415702543693,77.26196927543567,160.0,9.0,High,RD_021,Delhi
2025-08-08 19:28:12.516681,28.532077931676653,77.20195012219409,139.0,10.3,High,RD_022,Delhi
2025-08-08 20:28:12.516681,28.823138727568548,77.25765016438262,62.0,41.4,Low,RD_023,Delhi
2025-08-08 21:28:12.516681,28.513298261850032,77.21544744148102,45.0,53.5,Low,RD_024,Delhi
2025-08-08 22:28:12.516681,28.492481138721228,77.01145334336462,86.0,33.2,Medium,RD_025,Delhi
2025-08-08 23:28:12.516681,28.729711087350008,77.11506646061812,64.0,48.8,Low,RD_026,Delhi
2025-08-09 00:28:12.516681,28.693066269396294,77.19459124442784,15.099999999999998,58.5,Low,RD_027,Delhi
2025-08-09 01:28:12.516681,28.676311981705215,77.0880305257159,11.399999999999999,51.6,Low,RD_028,Delhi
2025-08-09 02:28:12.516681,28.67673455092643,77.26899287299962,27.0,54.9,Low,RD_029,Delhi
2025-08-09 03:28:12.516681,28.612675322715308,77.36207508323437,50.9,43.7,Low,RD_030,Delhi
2025-08-09 04:28:12.516681,28.524174562851417,77.33087618516973,20.199999999999996,48.9,Low,RD_031,Delhi
2025-08-09 05:28:12.516681,28.621480455819373,77.18765571290699,32.0,46.4,Low,RD_032,Delhi
2025-08-09 06:28:12.516681,28.54618382884879,77.358072613685,63.0,31.1,Low,RD_033,Delhi
2025-08-09 07:28:12.516681,28.711411973341775,77.22386674572022,83.19999999999999,42.0,Medium,RD_034,Delhi
2025-08-09 08:28:12.516681,28.59919426184979,77.1752914028882,65.0,40.5,Low,RD_035,Delhi
2025-08-09 09:28:12.516681,28.53135028032075,77.14765973364591,114.89999999999999,18.5,Medium,RD_036,Delhi
2025-08-09 10:28:12.516681,28.581761415834702,77.17875303135119,64.0,40.8,Low,RD_037,Delhi
2025-08-09 11:28:12.516681,28.655193145427564,77.17018231814588,51.0,48.7,Low,RD_038,Delhi
2025-08-09 12:28:12.516681,28.557527544719605,77.22604162223755,42.0,54.4,Low,RD_039,Delhi
2025-08-09 13:28:12.516681,28.531677960443357,77.225057398105,48.0,45.6,Low,RD_040,Delhi
2025-08-09 14:28:12.516681,28.638268721149192,77.20930460201535,27.0,44.9,Low,RD_041,Delhi
2025-08-09 15:28:12.516681,28.638396657110874,77.25269381697464,36.0,45.2,Low,RD_042,Delhi
2025-08-09 16:28:12.516681,28.56320568246289,77.32806462747864,57.0,35.9,Low,RD_043,Delhi
2025-08-09 17:28:12.516681,28.56679616943817,77.30395541354413,82.89999999999999,25.1,Medium,RD_044,Delhi
2025-08-09 18:28:12.516681,28.637104993735765,77.06051020315502,64.39999999999999,35.7,Low,RD_045,Delhi
2025-08-09 19:28:12.516681,28.46909156585027,76.95360788650981,84.3,29.7,Medium,RD_046,Delhi
2025-08-09 20:28:12.516681,28.473153622562346,77.30243199112392,52.0,49.4,Low,RD_047,Delhi
2025-08-09 21:28:12.516681,28.54205557787476,77.07231213015847,43.0,41.1,Low,RD_048,Delhi
2025-08-09 22:28:12.516681,28.592555284828816,77.18652345981073,21.199999999999996,60.6,Low,RD_049,Delhi
2025-08-09 23:28:12.516681,28.644990756559803,77.09198869739407,7.199999999999999,59.8,Low,RD_000,Delhi
2025-08-10 00:28:12.516681,28.761435621694957,77.028801956242,29.799999999999997,59.1,Low,RD_001,Delhi
2025-08-10 01:28:12.516681,28.699665962320204,77.26314627282048,5.399999999999999,52.4,Low,RD_002,Delhi
2025-08-10 02:28:12.516681,28.59790614700366,77.28491551603027,4.0,59.8,Low,RD_003,Delhi
2025-08-10 03:28:12.516681,28.611998379209734,77.15134895992733,45.9,45.2,Low,RD_004,Delhi
2025-08-10 04:28:12.516681,28.51364706353622,76.94989577078552,40.4,56.9,Low,RD_005,Delhi
2025-08-10 05:28:12.516681,28.61204868640076,77.15437555517475,41.099999999999994,49.7,Low,RD_006,Delhi
2025-08-10 06:28:12.516681,28.585034136107986,77.24818040054026,60.0,36.0,Low,RD_007,Delhi
2025-08-10 07:28:12.516681,28.64617185603381,77.0611088431226,119.5,23.1,Medium,RD_008,Delhi
2025-08-10 08:28:12.516681,28.53117690564477,77.22733599197792,124.6,18.6,High,RD_009,Delhi
2025-08-10 09:28:12.516681,28.665834651424117,77.20746901508271,92.5,38.2,Medium,RD_010,Delhi
2025-08-10 10:28:12.516681,28.76717389130026,77.2669291499601,35.0,47.5,Low,RD_011,Delhi
2025-08-10 11:28:12.516681,28.603023985154316,77.22095803684142,20.0,62.0,Low,RD_012,Delhi
2025-08-10 12:28:12.516681,28.654071172209896,77.11169310591185,59.0,34.3,Low,RD_013,Delhi
2025-08-10 13:28:12.516681,28.68291439917111,77.32865715016645,53.0,42.1,Low,RD_014,Delhi
2025-08-10 14:28:12.516681,28.57377795281142,77.1931470426973,19.0,53.3,Low,RD_015,Delhi
2025-08-10 15:28:12.516681,28.636309248181043,77.20626954604901,37.0,54.9,Low,RD_016,Delhi
2025-08-10 16:28:12.516681,28.61515924007818,77.11567320409269,26.0,57.2,Low,RD_017,Delhi
2025-08-10 17:28:12.516681,28.623667609854884,77.16467177488086,80.39999999999999,33.9,Medium,RD_018,Delhi
2025-08-10 18:28:12.516681,28.536599021614453,77.12051972859732,115.6,19.3,Medium,RD_019,Delhi
2025-08-10 19:28:12.516681,28.616351017425895,77.19170539400766,77.39999999999999,39.8,Low,RD_020,Delhi
2025-08-10 20:28:12.516681,28.663699829124546,77.38017084801423,61.0,46.7,Low,RD_021,Delhi
2025-08-10 21:28:12.516681,28.759014360779506,77.07180988570687,37.0,50.9,Low,RD_022,Delhi
2025-08-10 22:28:12.516681,28.709827082608523,77.04764386021233,51.199999999999996,35.6,Low,RD_023,Delhi
2025-08-10 23:28:12.516681,28.829218245751157,77.35611703274937,8.799999999999997,58.4,Low,RD_024,Delhi
2025-08-11 00:28:12.516681,28.537165243711197,77.18806763228481,56.0,33.2,Low,RD_025,Delhi
2025-08-11 01:28:12.516681,28.70113206367207,77.14209272613401,55.0,43.5,Low,RD_026,Delhi
2025-08-11 02:28:12.516681,28.632234200573837,77.31299046873961,32.0,49.4,Low,RD_027,Delhi
2025-08-11 03:28:12.516681,28.832880293321768,77.14843844602632,59.0,33.3,Low,RD_028,Delhi
2025-08-11 04:28:12.516681,28.533070171464487,77.39160097135469,59.0,42.3,Low,RD_029,Delhi
2025-08-11 05:28:12.516681,28.529927815781924,77.27679258713393,61.0,45.7,Low,RD_030,Delhi
2025-08-11 06:28:12.516681,28.5539607354556,77.16020885918543,48.0,49.6,Low,RD_031,Delhi
2025-08-11 07:28:12.516681,28.401510427569022,77.42473082132655,130.0,18.0,High,RD_032,Delhi
2025-08-11 08:28:12.516681,28.561324497831926,77.14842850769966,130.0,25.0,High,RD_033,Delhi
2025-08-11 09:28:12.516681,28.53798673384463,77.28320953720093,144.0,24.8,High,RD_034,Delhi
2025-08-11 10:28:12.516681,28.628939378647623,77.23892925804066,32.0,49.4,Low,RD_035,Delhi
2025-08-11 11:28:12.516681,28.648075597577716,77.33917412893989,69.0,43.3,Low,RD_036,Delhi
2025-08-11 12:28:12.516681,28.80151708392159,77.36515111967269,71.0,28.7,Low,RD_037,Delhi
2025-08-11 13:28:12.516681,28.708942383818606,77.21220041490658,58.0,49.6,Low,RD_038,Delhi
2025-08-11 14:28:12.516681,28.55620963443376,77.13365821296539,63.0,49.1,Low,RD_039,Delhi
2025-08-11 15:28:12.516681,28.524058532865165,77.25499721429391,42.0,37.4,Low,RD_040,Delhi
2025-08-11 16:28:12.516681,28.663091917150652,77.14122846302479,63.0,46.1,Low,RD_041,Delhi
2025-08-11 17:28:12.516681,28.481876679297937,77.41033872475266,138.0,23.6,High,RD_042,Delhi
2025-08-11 18:28:12.516681,28.797045876585436,77.22265353310827,156.0,9.2,High,RD_043,Delhi
2025-08-11 19:28:12.516681,28.73184401207213,77.17246784486879,128.0,27.6,High,RD_044,Delhi
2025-08-11 20:28:12.516681,28.56698243478953,77.2274680305865,36.0,51.2,Low,RD_045,Delhi
2025-08-11 21:28:12.516681,28.44258654709091,77.07428737104703,34.0,55.8,Low,RD_046,Delhi
2025-08-11 22:28:12.516681,28.749287237416542,77.11183859614894,18.0,60.6,Low,RD_047,Delhi
2025-08-11 23:28:12.516681,28.60244601547474,77.32904139079444,16.0,61.2,Low,RD_048,Delhi
2025-08-12 00:28:12.516681,28.737681631197347,77.14331057210286,55.0,43.5,Low,RD_049,Delhi
2025-08-12 01:28:12.516681,28.454457234120564,77.10430890173181,36.0,53.2,Low,RD_000,Delhi
2025-08-12 02:28:12.516681,28.553962497704624,77.26266527525273,80.0,41.0,Low,RD_001,Delhi
2025-08-12 03:28:12.516681,28.614424369971818,77.3275704154663,61.0,39.7,Low,RD_002,Delhi
2025-08-12 04:28:12.516681,28.618598059376474,77.2808953310665,33.0,55.1,Low,RD_003,Delhi
2025-08-12 05:28:12.516681,28.568893452852077,77.30860476858058,61.0,49.7,Low,RD_004,Delhi
2025-08-12 06:28:12.516681,28.676184993234752,77.13332049114305,70.0,35.0,Low,RD_005,Delhi
2025-08-12 07:28:12.516681,28.50713795706174,77.06681893332582,121.0,31.7,High,RD_006,Delhi
2025-08-12 08:28:12.516681,28.599662051497873,77.35913336519555,99.0,28.3,Medium,RD_007,Delhi
2025-08-12 09:28:12.516681,28.62592956317119,77.17673201611579,138.0,10.6,High,RD_008,Delhi
2025-08-12 10:28:12.516681,28.665343883405875,77.1839166983545,40.0,51.0,Low,RD_009,Delhi
2025-08-12 11:28:12.516681,28.68506148780889,77.34181941418491,59.0,39.3,Low,RD_010,Delhi
2025-08-12 12:28:12.516681,28.501435790816213,77.26462300094006,47.0,53.9,Low,RD_011,Delhi
2025-08-12 13:28:12.516681,28.460488582926438,77.25458877720817,77.0,27.9,Low,RD_012,Delhi
2025-08-12 14:28:12.516681,28.741667682189853,77.42550023449012,61.0,38.7,Low,RD_013,Delhi
2025-08-12 15:28:12.516681,28.64713140119796,77.144648176962,51.0,39.7,Low,RD_014,Delhi
2025-08-12 16:28:12.516681,28.539051346344344,77.30178401280813,41.0,51.7,Low,RD_015,Delhi
2025-08-12 17:28:12.516681,28.769015197552253,77.21470131248971,154.0,17.8,High,RD_016,Delhi
2025-08-12 18:28:12.516681,28.62546746342929,77.23585922788632,155.0,15.5,High,RD_017,Delhi
2025-08-12 19:28:12.516681,28.731829718406384,77.36184684264126,98.0,32.6,Medium,RD_018,Delhi
2025-08-12 20:28:12.516681,28.620651848141012,77.25978357562897,74.0,41.8,Low,RD_019,Delhi
2025-08-12 21:28:12.516681,28.8199747924882,77.26282960790496,49.0,44.3,Low,RD_020,Delhi
2025-08-12 22:28:12.516681,28.78943408424432,77.31625073373098,40.0,56.0,Low,RD_021,Delhi
2025-08-12 23:28:12.516681,28.589003585152092,77.17250472704572,25.0,49.5,Low,RD_022,Delhi
2025-08-13 00:28:12.516681,28.711057095095438,77.1250790332661,39.0,57.3,Low,RD_023,Delhi
2025-08-13 01:28:12.516681,28.678437594958517,77.1045190805979,50.0,45.0,Low,RD_024,Delhi
2025-08-13 02:28:12.516681,28.750763155753237,77.01236434106241,65.0,40.5,Low,RD_025,Delhi
2025-08-13 03:28:12.516681,28.51740765394199,77.41462071299404,59.0,40.3,Low,RD_026,Delhi
2025-08-13 04:28:12.516681,28.682505145999844,77.09867916342783,67.0,30.9,Low,RD_027,Delhi
2025-08-13 05:28:12.516681,28.71974244868496,77.18687463764142,52.0,49.4,Low,RD_028,Delhi
2025-08-13 06:28:12.516681,28.43802605135769,77.18131867001111,54.0,36.8,Low,RD_029,Delhi
2025-08-13 07:28:12.516681,28.495574148733425,77.23974066978091,95.0,25.5,Medium,RD_030,Delhi
2025-08-13 08:28:12.516681,28.409976782223993,77.29057372125393,171.0,5.0,High,RD_031,Delhi
2025-08-13 09:28:12.516681,28.586959316555546,77.29504734883598,127.0,13.9,High,RD_032,Delhi
2025-08-13 10:28:12.516681,28.685654225579597,77.1506922561431,66.0,48.2,Low,RD_033,Delhi
2025-08-13 11:28:12.516681,28.764135705209604,77.19228782862136,73.0,34.1,Low,RD_034,Delhi
2025-08-13 12:28:12.516681,28.62130947804198,77.23725799504884,57.0,40.9,Low,RD_035,Delhi
2025-08-13 13:28:12.516681,28.77676155455713,77.18413088738164,57.0,37.9,Low,RD_036,Delhi
2025-08-13 14:28:12.516681,28.47588985417851,77.369734557602,58.0,48.6,Low,RD_037,Delhi
2025-08-13 15:28:12.516681,28.443561756064486,77.25809749516382,45.0,38.5,Low,RD_038,Delhi
2025-08-13 16:28:12.516681,28.608345230110338,77.28248777860499,50.0,38.0,Low,RD_039,Delhi
2025-08-13 17:28:12.516681,28.652306544893932,77.27528812686674,157.0,11.9,High,RD_040,Delhi
2025-08-13 18:28:12.516681,28.61063052519059,77.32634738574853,132.0,22.4,High,RD_041,Delhi
2025-08-13 19:28:12.516681,28.407155789996015,77.22710215587037,105.0,25.5,Medium,RD_042,Delhi
2025-08-13 20:28:12.516681,28.604987996048724,77.07931680520441,69.0,36.3,Low,RD_043,Delhi
2025-08-13 21:28:12.516681,28.483453049949517,77.24896879517527,74.0,28.8,Low,RD_044,Delhi
2025-08-13 22:28:12.516681,28.680867254883005,77.14386431062081,68.0,40.6,Low,RD_045,Delhi
2025-08-13 23:28:12.516681,28.650559824609687,77.15613833182503,62.0,41.4,Low,RD_046,Delhi
2025-08-14 00:28:12.516681,28.519912021367265,77.2676364018755,39.0,54.3,Low,RD_047,Delhi
2025-08-14 01:28:12.516681,28.562513308266333,77.33282830714337,36.0,56.2,Low,RD_048,Delhi
2025-08-14 02:28:12.516681,28.507978647811107,77.21112715767362,46.0,53.2,Low,RD_049,Delhi
2025-08-14 03:28:12.516681,28.607632090272684,77.2398833012599,70.0,45.0,Low,RD_000,Delhi
2025-08-14 04:28:12.516681,28.709414232050126,77.37922149446352,76.0,41.2,Low,RD_001,Delhi
2025-08-14 05:28:12.516681,28.515327395366448,77.23307531794886,49.0,37.3,Low,RD_002,Delhi
2025-08-14 06:28:12.516681,28.664304651551785,77.46916831141804,59.0,32.3,Low,RD_003,Delhi
2025-08-14 07:28:12.516681,28.560874238162757,77.26555096456316,153.0,17.1,High,RD_004,Delhi
2025-08-14 08:28:12.516681,28.534612716773765,77.03292372408443,118.0,17.6,Medium,RD_005,Delhi
2025-08-14 09:28:12.516681,28.603196964004546,77.28433416211045,107.0,26.9,Medium,RD_006,Delhi
2025-08-14 10:28:12.516681,28.510375767758063,77.24711583848828,68.0,43.6,Low,RD_007,Delhi
2025-08-14 11:28:12.516681,28.558535069465282,77.33797527540828,44.0,39.8,Low,RD_008,Delhi
2025-08-14 12:28:12.516681,28.494112210741115,77.276318135127,61.0,36.7,Low,RD_009,Delhi
2025-08-14 13:28:12.516681,28.81037251329164,77.19515440160163,53.0,53.1,Low,RD_010,Delhi
2025-08-14 14:28:12.516681,28.617426355197175,77.08657017637107,66.0,49.2,Low,RD_011,Delhi
2025-08-14 15:28:12.516681,28.543927449200744,77.1880976742714,41.0,37.7,Low,RD_012,Delhi
2025-08-14 16:28:12.516681,28.635297991073422,77.12394795457908,57.0,39.9,Low,RD_013,Delhi
2025-08-14 17:28:12.516681,28.602667195030918,77.15094765501954,116.0,20.2,Medium,RD_014,Delhi
2025-08-14 18:28:12.516681,28.591803040046678,77.26785784044206,131.0,12.7,High,RD_015,Delhi
2025-08-14 19:28:12.516681,28.675316670004342,77.37599045043514,98.0,33.6,Medium,RD_016,Delhi
2025-08-14 20:28:12.516681,28.689650771004732,77.2484671529823,79.0,41.3,Low,RD_017,Delhi
2025-08-14 21:28:12.516681,28.560849885238948,77.08941169379648,35.0,52.5,Low,RD_018,Delhi
2025-08-14 22:28:12.516681,28.556318175935534,77.25346026682202,75.0,33.5,Low,RD_019,Delhi
2025-08-14 23:28:12.516681,28.586394830284835,77.32866314866457,29.0,46.3,Low,RD_020,Delhi
2025-08-15 00:28:12.516681,28.383707883526444,77.14802170956807,28.0,48.6,Low,RD_021,Delhi
2025-08-15 01:28:12.516681,28.462380893780146,77.19559828333271,52.0,39.4,Low,RD_022,Delhi
2025-08-15 02:28:12.516681,28.750587426744453,77.21046881947292,51.0,53.7,Low,RD_023,Delhi
2025-08-15 03:28:12.516681,28.778396771350128,77.13051016869179,63.0,40.1,Low,RD_024,Delhi
2025-08-15 04:28:12.516681,28.58899639604436,77.27382804338438,56.0,35.2,Low,RD_025,Delhi
2025-08-15 05:28:12.516681,28.671555696305578,77.19690518513923,39.0,50.3,Low,RD_026,Delhi
2025-08-15 06:28:12.516681,28.645025015454355,77.2509532443907,78.0,28.6,Low,RD_027,Delhi
2025-08-15 07:28:12.516681,28.921788080845523,77.1202507822198,110.0,35.0,Medium,RD_028,Delhi
2025-08-15 08:28:12.516681,28.725857491143458,77.16525416996767,119.0,29.3,Medium,RD_029,Delhi
2025-08-15 09:28:12.516681,28.601108240851925,77.28123813578279,135.0,14.5,High,RD_030,Delhi
2025-08-15 10:28:12.516681,28.51834595593996,77.17171668479082,60.0,45.0,Low,RD_031,Delhi
2025-08-15 11:28:12.516681,28.453255367974243,77.38169638512335,53.0,51.1,Low,RD_032,Delhi
2025-08-15 12:28:12.516681,28.634246363586723,77.16903638143854,78.0,29.6,Low,RD_033,Delhi
2025-08-15 13:28:12.516681,28.53826492547157,77.23146847257519,61.0,45.7,Low,RD_034,Delhi
2025-08-15 14:28:12.516681,28.471674629040233,77.30225908318731,72.0,30.4,Low,RD_035,Delhi
2025-08-15 15:28:12.516681,28.549242711575747,77.0671634267067,32.0,55.4,Low,RD_036,Delhi
2025-08-15 16:28:12.516681,28.50574519963856,77.03291911880193,34.0,48.8,Low,RD_037,Delhi
2025-08-15 17:28:12.516681,28.782614163507258,77.056434368543,122.0,16.4,High,RD_038,Delhi
2025-08-15 18:28:12.516681,28.702063975694948,77.33525841034272,126.0,22.2,High,RD_039,Delhi
2025-08-15 19:28:12.516681,28.61310273586834,77.15381418541075,90.0,33.0,Medium,RD_040,Delhi
2025-08-15 20:28:12.516681,28.761894413889003,77.46481992856683,54.0,52.8,Low,RD_041,Delhi
2025-08-15 21:28:12.516681,28.621636830764764,77.15257524013427,77.0,44.9,Low,RD_042,Delhi
2025-08-15 22:28:12.516681,28.527771579867174,77.22745513031971,55.0,43.5,Low,RD_043,Delhi
2025-08-15 23:28:12.516681,28.766212407726968,77.3632109952568,56.0,37.2,Low,RD_044,Delhi
2025-08-16 00:28:12.516681,28.667791004368468,77.40960928881591,23.199999999999996,61.0,Low,RD_045,Delhi
2025-08-16 01:28:12.516681,28.510175384567354,77.41515035766365,26.0,59.2,Low,RD_046,Delhi
2025-08-16 02:28:12.516681,28.59486613219164,77.32983662305932,51.099999999999994,43.7,Low,RD_047,Delhi
2025-08-16 03:28:12.516681,28.526338174661525,77.31140625258115,51.3,47.6,Low,RD_048,Delhi
2025-08-16 04:28:12.516681,28.475620026903567,77.26825269492012,39.0,48.3,Low,RD_049,Delhi
2025-08-16 05:28:12.516681,28.706517754753165,77.28683610761667,37.599999999999994,55.7,Low,RD_000,Delhi
2025-08-16 06:28:12.516681,28.804841664047014,77.15388142836714,37.0,48.9,Low,RD_001,Delhi
2025-08-16 07:28:12.516681,28.474043242618087,77.12718011165778,107.0,21.9,Medium,RD_002,Delhi
2025-08-16 08:28:12.516681,28.670196923669057,77.20866255425891,105.39999999999999,26.4,Medium,RD_003,Delhi
2025-08-16 09:28:12.516681,28.548835743087817,77.19198153774751,77.3,44.8,Low,RD_004,Delhi
2025-08-16 10:28:12.516681,28.56518746162353,77.16367719506728,15.0,51.5,Low,RD_005,Delhi
2025-08-16 11:28:12.516681,28.554660607576114,77.27863874474568,18.0,44.6,Low,RD_006,Delhi
2025-08-16 12:28:12.516681,28.52750092303202,77.30453052085706,29.0,48.3,Low,RD_007,Delhi
2025-08-16 13:28:12.516681,28.618752162794483,77.21784068862918,26.0,59.2,Low,RD_008,Delhi
2025-08-16 14:28:12.516681,28.5308049883589,77.35675300810553,61.0,47.7,Low,RD_009,Delhi
2025-08-16 15:28:12.516681,28.640945682577986,77.09483108858666,43.0,50.1,Low,RD_010,Delhi
2025-08-16 16:28:12.516681,28.60887618905509,77.18963405407203,28.0,58.6,Low,RD_011,Delhi
2025-08-16 17:28:12.516681,28.59000519531336,77.13731776793972,112.3,31.3,Medium,RD_012,Delhi
2025-08-16 18:28:12.516681,28.52314363379584,77.02234633829269,114.39999999999999,29.7,Medium,RD_013,Delhi
2025-08-16 19:28:12.516681,28.556222866943166,77.20073193141573,96.69999999999999,40.0,Medium,RD_014,Delhi
2025-08-16 20:28:12.516681,28.689439122582577,77.19682524916168,44.0,41.8,Low,RD_015,Delhi
2025-08-16 21:28:12.516681,28.66399171876244,77.36034497432422,17.0,56.9,Low,RD_016,Delhi
2025-08-16 22:28:12.516681,28.516144475520147,77.27208116845549,10.399999999999999,50.9,Low,RD_017,Delhi
2025-08-16 23:28:12.516681,28.623833230542925,77.10658131756708,49.199999999999996,36.2,Low,RD_018,Delhi
2025-08-17 00:28:12.516681,28.68903871233718,77.39440925663342,28.099999999999998,51.6,Low,RD_019,Delhi
2025-08-17 01:28:12.516681,28.446959471887865,77.33110336955254,48.9,42.3,Low,RD_020,Delhi
